지역,연도,평균가격
도심권,2022,1633.3
동북권,2022,1211.7
동남권,2022,2084.1
서북권,2022,1343.8
서남권,2022,1154.8
부산,2022,437.3
대구,2022,385.4
인천,2022,517.5
광주,2022,367.6
대전,2022,406.9
울산,2022,349.1
경기,2022,658.2
강원,2022,257.0
충북,2022,244.8
충남,2022,252.6
전북,2022,235.8
전남,2022,239.4
경북,2022,215.4
경남,2022,286.8
제주,2022,455.7
서울,2022,1501.0
도심권,2022,1632.3
동북권,2022,1271.0
동남권,2022,2288.5
서북권,2022,1353.4
서남권,2022,1224.6
부산,2022,421.9
대구,2022,396.1
인천,2022,515.2
광주,2022,372.2
대전,2022,415.3
울산,2022,358.1
경기,2022,655.9
강원,2022,269.0
충북,2022,251.5
충남,2022,255.2
전북,2022,243.8
전남,2022,221.5
경북,2022,217.6
경남,2022,290.7
제주,2022,465.9
서울,2022,1441.8
도심권,2022,1688.4
동북권,2022,1212.6
동남권,2022,2188.2
서북권,2022,1256.5
서남권,2022,1194.8
부산,2022,421.3
대구,2022,393.4
인천,2022,504.7
광주,2022,356.9
대전,2022,402.7
울산,2022,359.4
경기,2022,630.1
강원,2022,263.1
충북,2022,254.4
충남,2022,247.0
전북,2022,246.5
전남,2022,227.0
경북,2022,221.8
경남,2022,287.2
제주,2022,452.1
서울,2022,1405.4
도심권,2022,1431.4
동북권,2022,1154.9
동남권,2022,2194.5
서북권,2022,1214.3
서남권,2022,1203.6
부산,2022,414.6
대구,2022,386.7
인천,2022,492.7
광주,2022,361.9
대전,2022,402.0
울산,2022,334.4
경기,2022,597.9
강원,2022,260.2
충북,2022,251.2
충남,2022,236.5
전북,2022,234.0
전남,2022,222.5
경북,2022,222.9
경남,2022,278.2
제주,2022,454.2
서울,2022,1375.0
도심권,2022,1257.7
동북권,2022,1112.9
동남권,2022,2041.4
서북권,2022,1250.4
서남권,2022,1170.1
부산,2022,398.2
대구,2022,400.5
인천,2022,496.3
광주,2022,335.2
대전,2022,399.8
울산,2022,320.1
경기,2022,578.0
강원,2022,250.7
충북,2022,242.5
충남,2022,240.4
전북,2022,226.3
전남,2022,230.9
경북,2022,217.9
경남,2022,275.3
제주,2022,380.0
서울,2022,1240.6
도심권,2022,1543.6
동북권,2022,1059.3
동남권,2022,1774.2
서북권,2022,1132.0
서남권,2022,1066.6
부산,2022,413.3
대구,2022,396.1
인천,2022,496.8
광주,2022,351.9
대전,2022,385.1
울산,2022,333.0
경기,2022,561.2
강원,2022,257.2
충북,2022,227.4
충남,2022,244.3
전북,2022,225.0
전남,2022,221.2
경북,2022,211.8
경남,2022,278.7
제주,2022,429.0
서울,2022,1248.9
도심권,2022,1216.6
동북권,2022,1035.8
동남권,2022,2032.2
서북권,2022,1233.8
서남권,2022,1053.5
부산,2022,419.1
대구,2022,387.7
인천,2022,485.6
광주,2022,343.5
대전,2022,401.6
울산,2022,330.8
경기,2022,554.8
강원,2022,242.3
충북,2022,233.2
충남,2022,234.4
전북,2022,212.1
전남,2022,213.1
경북,2022,218.6
경남,2022,276.1
제주,2022,445.7
서울,2022,1190.5
도심권,2022,1173.4
동북권,2022,1015.4
동남권,2022,1767.8
서북권,2022,1074.6
서남권,2022,1031.9
부산,2022,446.4
대구,2022,399.3
인천,2022,483.7
광주,2022,342.5
대전,2022,391.5
울산,2022,331.7
경기,2022,544.9
강원,2022,246.4
충북,2022,236.5
충남,2022,244.3
전북,2022,234.6
전남,2022,201.2
경북,2022,209.9
경남,2022,283.9
제주,2022,394.3
서울,2022,1275.9
도심권,2022,1510.4
동북권,2022,931.0
동남권,2022,1904.0
서북권,2022,1134.0
서남권,2022,1027.4
부산,2022,456.8
대구,2022,405.1
인천,2022,500.1
광주,2022,344.4
대전,2022,402.1
울산,2022,365.5
경기,2022,590.4
강원,2022,236.5
충북,2022,229.7
충남,2022,245.2
전북,2022,235.6
전남,2022,213.0
경북,2022,216.5
경남,2022,276.4
제주,2022,403.3
서울,2022,1266.9
도심권,2022,1409.4
동북권,2022,1017.2
동남권,2022,1823.4
서북권,2022,1167.9
서남권,2022,1051.2
부산,2022,456.3
대구,2022,403.0
인천,2022,488.4
광주,2022,361.5
대전,2022,398.8
울산,2022,370.6
경기,2022,588.9
강원,2022,244.6
충북,2022,254.4
충남,2022,258.6
전북,2022,232.7
전남,2022,211.5
경북,2022,219.3
경남,2022,285.1
제주,2022,386.4
서울,2023,1298.1
도심권,2023,1405.3
동북권,2023,1025.7
동남권,2023,1838.6
서북권,2023,1216.8
서남권,2023,1117.9
부산,2023,501.9
대구,2023,410.7
인천,2023,504.4
광주,2023,368.8
대전,2023,422.8
울산,2023,386.4
경기,2023,618.8
강원,2023,255.0
충북,2023,266.2
충남,2023,280.7
전북,2023,249.6
전남,2023,237.3
경북,2023,230.6
경남,2023,323.3
제주,2023,429.2
서울,2023,1357.9
도심권,2023,1516.3
동북권,2023,1050.4
동남권,2023,1914.7
서북권,2023,1219.5
서남권,2023,1136.1
부산,2023,515.6
대구,2023,418.8
인천,2023,517.7
광주,2023,382.5
대전,2023,434.5
울산,2023,398.3
경기,2023,645.1
강원,2023,266.4
충북,2023,285.1
충남,2023,286.6
전북,2023,258.7
전남,2023,236.0
경북,2023,241.7
경남,2023,321.5
제주,2023,440.6
서울,2023,1350.8
도심권,2023,1565.3
동북권,2023,1054.7
동남권,2023,1951.2
서북권,2023,1191.7
서남권,2023,1153.7
부산,2023,501.2
대구,2023,413.2
인천,2023,496.3
광주,2023,381.6
대전,2023,414.8
울산,2023,399.5
경기,2023,624.6
강원,2023,262.8
충북,2023,276.8
충남,2023,270.5
전북,2023,254.5
전남,2023,228.7
경북,2023,233.8
경남,2023,310.2
제주,2023,439.0
서울,2023,1373.4
도심권,2023,1537.4
동북권,2023,1082.3
동남권,2023,1964.0
서북권,2023,1246.9
서남권,2023,1168.1
부산,2023,517.4
대구,2023,421.7
인천,2023,504.3
광주,2023,381.7
대전,2023,423.3
울산,2023,390.7
경기,2023,645.2
강원,2023,267.8
충북,2023,274.7
충남,2023,278.1
전북,2023,255.9
전남,2023,225.6
경북,2023,242.3
경남,2023,317.0
제주,2023,462.0
서울,2023,1439.3
도심권,2023,1624.0
동북권,2023,1102.3
동남권,2023,2065.1
서북권,2023,1317.7
서남권,2023,1212.1
부산,2023,512.1
대구,2023,434.6
인천,2023,507.2
광주,2023,385.3
대전,2023,421.4
울산,2023,408.6
경기,2023,667.3
강원,2023,265.6
충북,2023,286.4
충남,2023,280.7
전북,2023,272.6
전남,2023,227.7
경북,2023,240.4
경남,2023,317.1
제주,2023,471.8
서울,2023,1462.6
도심권,2023,1700.6
동북권,2023,1119.5
동남권,2023,2157.5
서북권,2023,1318.4
서남권,2023,1224.7
부산,2023,498.7
대구,2023,432.0
인천,2023,500.4
광주,2023,395.0
대전,2023,445.1
울산,2023,410.7
경기,2023,672.5
강원,2023,279.2
충북,2023,293.5
충남,2023,286.6
전북,2023,269.9
전남,2023,252.4
경북,2023,247.8
경남,2023,330.2
제주,2023,470.5
서울,2023,1438.7
도심권,2023,1625.1
동북권,2023,1125.9
동남권,2023,2105.5
서북권,2023,1337.5
서남권,2023,1209.9
부산,2023,508.1
대구,2023,427.6
인천,2023,510.9
광주,2023,395.2
대전,2023,453.6
울산,2023,412.6
경기,2023,667.2
강원,2023,279.4
충북,2023,291.4
충남,2023,285.6
전북,2023,266.8
전남,2023,248.6
경북,2023,251.2
경남,2023,331.9
제주,2023,452.1
서울,2023,1474.7
도심권,2023,1720.8
동북권,2023,1136.5
동남권,2023,2184.7
서북권,2023,1332.8
서남권,2023,1230.5
부산,2023,507.8
대구,2023,426.7
인천,2023,502.8
광주,2023,391.3
대전,2023,433.8
울산,2023,397.6
경기,2023,660.5
강원,2023,288.6
충북,2023,291.4
충남,2023,282.0
전북,2023,268.5
전남,2023,237.0
경북,2023,245.3
경남,2023,336.8
제주,2023,476.0
서울,2023,1449.6
도심권,2023,1604.2
동북권,2023,1153.6
동남권,2023,2144.1
서북권,2023,1319.5
서남권,2023,1250.5
부산,2023,519.7
대구,2023,429.0
인천,2023,495.5
광주,2023,385.9
대전,2023,457.5
울산,2023,409.9
경기,2023,657.7
강원,2023,288.4
충북,2023,302.7
충남,2023,286.8
전북,2023,263.8
전남,2023,234.9
경북,2023,247.2
경남,2023,321.3
제주,2023,464.1
서울,2023,1379.9
도심권,2023,1758.8
동북권,2023,1067.5
동남권,2023,2095.2
서북권,2023,1182.5
서남권,2023,1194.3
부산,2023,487.9
대구,2023,413.6
인천,2023,483.1
광주,2023,360.5
대전,2023,429.4
울산,2023,377.2
경기,2023,609.0
강원,2023,289.4
충북,2023,280.6
충남,2023,269.3
전북,2023,248.9
전남,2023,231.0
경북,2023,238.8
경남,2023,306.4
제주,2023,443.7
서울,2023,1355.8
도심권,2023,1512.5
동북권,2023,1022.0
동남권,2023,2014.5
서북권,2023,1225.5
서남권,2023,1200.7
부산,2023,471.5
대구,2023,407.9
인천,2023,477.2
광주,2023,356.9
대전,2023,426.2
울산,2023,380.4
경기,2023,596.8
강원,2023,280.4
충북,2023,276.5
충남,2023,269.3
전북,2023,248.9
전남,2023,234.2
경북,2023,242.1
경남,2023,294.3
제주,2023,436.7
서울,2023,1352.1
도심권,2023,1533.6
동북권,2023,1076.4
동남권,2023,1993.3
서북권,2023,1210.3
서남권,2023,1197.3
부산,2023,484.6
대구,2023,411.5
인천,2023,491.6
광주,2023,356.2
대전,2023,415.8
울산,2023,376.6
경기,2023,612.7
강원,2023,275.4
충북,2023,277.3
충남,2023,263.5
전북,2023,266.4
전남,2023,240.5
경북,2023,238.0
경남,2023,308.3
제주,2023,467.9
서울,2024,1370.7
도심권,2024,1713.2
동북권,2024,1093.6
동남권,2024,2063.3
서북권,2024,1295.6
서남권,2024,1134.6
부산,2024,484.9
대구,2024,407.8
인천,2024,483.7
광주,2024,358.1
대전,2024,415.4
울산,2024,384.8
경기,2024,620.8
강원,2024,276.3
충북,2024,289.5
충남,2024,276.2
전북,2024,258.6
전남,2024,237.0
경북,2024,244.2
경남,2024,310.1
제주,2024,451.4
서울,2024,1401.0
도심권,2024,1722.3
동북권,2024,1102.0
동남권,2024,2087.7
서북권,2024,1276.7
서남권,2024,1204.6
부산,2024,483.6
대구,2024,392.3
인천,2024,489.5
광주,2024,358.9
대전,2024,416.7
울산,2024,377.6
경기,2024,625.2
강원,2024,275.2
충북,2024,282.3
충남,2024,274.6
전북,2024,247.5
전남,2024,228.8
경북,2024,237.2
경남,2024,303.3
제주,2024,451.1
서울,2024,1442.9
도심권,2024,1815.0
동북권,2024,1151.1
동남권,2024,2157.6
서북권,2024,1342.0
서남권,2024,1177.8
부산,2024,485.7
대구,2024,414.1
인천,2024,497.5
광주,2024,367.8
대전,2024,417.5
울산,2024,403.4
경기,2024,646.6
강원,2024,277.2
충북,2024,288.5
충남,2024,281.9
전북,2024,275.6
전남,2024,238.2
경북,2024,240.0
경남,2024,304.3
제주,2024,441.1
서울,2024,1473.5
도심권,2024,1751.6
동북권,2024,1147.9
동남권,2024,2196.7
서북권,2024,1382.8
서남권,2024,1235.0
부산,2024,491.8
대구,2024,411.0
인천,2024,503.0
광주,2024,371.7
대전,2024,423.7
울산,2024,389.4
경기,2024,666.4
강원,2024,279.5
충북,2024,286.2
충남,2024,272.9
전북,2024,271.0
전남,2024,243.3
경북,2024,235.6
경남,2024,306.4
제주,2024,472.7
서울,2024,1527.8
도심권,2024,1807.7
동북권,2024,1174.2
동남권,2024,2232.8
서북권,2024,1396.5
서남권,2024,1259.8
부산,2024,484.4
대구,2024,440.6
인천,2024,511.0
광주,2024,365.2
대전,2024,444.6
울산,2024,404.0
경기,2024,692.3
강원,2024,283.7
충북,2024,288.5
충남,2024,282.2
전북,2024,266.5
전남,2024,242.5
경북,2024,237.4
경남,2024,317.3
제주,2024,459.9
서울,2024,1603.4
도심권,2024,1860.7
동북권,2024,1247.6
동남권,2024,2282.0
서북권,2024,1439.6
서남권,2024,1328.2
부산,2024,520.6
대구,2024,443.4
인천,2024,518.7
광주,2024,372.0
대전,2024,444.5
울산,2024,412.9
경기,2024,753.5
강원,2024,304.4
충북,2024,284.8
충남,2024,291.2
전북,2024,289.2
전남,2024,250.0
경북,2024,244.7
경남,2024,323.5
제주,2024,491.5
서울,2024,1566.9
도심권,2024,1858.9
동북권,2024,1197.9
동남권,2024,2270.5
서북권,2024,1467.4
서남권,2024,1342.4
부산,2024,541.8
대구,2024,451.3
인천,2024,540.4
광주,2024,387.5
대전,2024,461.5
울산,2024,410.3
경기,2024,754.9
강원,2024,289.9
충북,2024,295.6
충남,2024,303.1
전북,2024,292.3
전남,2024,240.8
경북,2024,243.3
경남,2024,339.8
제주,2024,490.5
서울,2024,1530.6
도심권,2024,1827.2
동북권,2024,1193.0
동남권,2024,2275.2
서북권,2024,1438.9
서남권,2024,1319.2
부산,2024,540.0
대구,2024,455.1
인천,2024,535.5
광주,2024,389.3
대전,2024,466.6
울산,2024,413.1
경기,2024,723.0
강원,2024,290.1
충북,2024,297.1
충남,2024,296.1
전북,2024,287.7
전남,2024,241.4
경북,2024,246.2
경남,2024,329.9
제주,2024,486.9
서울,2024,1499.7
도심권,2024,1807.6
동북권,2024,1148.6
동남권,2024,2296.5
서북권,2024,1314.7
서남권,2024,1316.6
부산,2024,505.9
대구,2024,428.6
인천,2024,506.3
광주,2024,396.8
대전,2024,467.2
울산,2024,390.8
경기,2024,667.8
강원,2024,290.8
충북,2024,294.2
충남,2024,290.3
전북,2024,279.6
전남,2024,253.4
경북,2024,240.7
경남,2024,324.5
제주,2024,443.3
서울,2024,1505.8
도심권,2024,1860.4
동북권,2024,1122.6
동남권,2024,2323.2
서북권,2024,1354.7
서남권,2024,1283.4
부산,2024,522.0
대구,2024,433.0
인천,2024,512.8
광주,2024,383.3
대전,2024,448.5
울산,2024,410.9
경기,2024,680.4
강원,2024,296.5
충북,2024,290.1
충남,2024,282.5
전북,2024,289.2
전남,2024,253.9
경북,2024,242.0
경남,2024,323.9
제주,2024,491.8
서울,2024,1581.1
도심권,2024,1892.5
동북권,2024,1186.0
동남권,2024,2396.4
서북권,2024,1384.4
서남권,2024,1322.3
부산,2024,502.5
대구,2024,433.7
인천,2024,518.5
광주,2024,387.6
대전,2024,443.6
울산,2024,397.3
경기,2024,676.4
강원,2024,289.8
충북,2024,294.8
충남,2024,285.6
전북,2024,284.6
전남,2024,250.5
경북,2024,241.7
경남,2024,324.7
제주,2024,493.4
서울,2024,1590.4
도심권,2024,1788.9
동북권,2024,1159.2
동남권,2024,2480.0
서북권,2024,1405.5
서남권,2024,1327.7
부산,2024,496.7
대구,2024,427.0
인천,2024,513.8
광주,2024,377.5
대전,2024,445.7
울산,2024,401.9
경기,2024,676.0
강원,2024,289.1
충북,2024,291.3
충남,2024,286.3
전북,2024,282.9
전남,2024,242.0
경북,2024,244.0
경남,2024,316.0
제주,2024,484.1
서울,2025,1644.3
도심권,2025,1941.0
동북권,2025,1232.5
동남권,2025,2429.3
서북권,2025,1495.4
서남권,2025,1321.4
부산,2025,493.6
대구,2025,426.3
인천,2025,503.5
광주,2025,376.8
대전,2025,424.5
울산,2025,392.3
경기,2025,688.7
강원,2025,288.6
충북,2025,281.3
충남,2025,285.0
전북,2025,285.4
전남,2025,253.2
경북,2025,249.4
경남,2025,317.7
제주,2025,449.4
